python_version,pyscf_version,basis_set_exchange_version,numpy_version,scipy_version,basis_name,basis_normalized_sha256,nuclear_model,light_speed_au,conv_tol,max_cycle,threads,gaunt,breit,method,energy_hartree,homo_hartree,converged,matrix_dimension,overlap_condition_number,seconds,pyscf_object,mo_energy_shape,mo_occ_shape,orbital_representation,occupation_semantics,spinor_degeneracy_recording,positive_energy_selection,mo_index,spin_channel,orbital_energy_hartree,occupation,reported_multiplicity
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,374,,-8.619867556460598,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,375,,-8.61986755645174,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,376,,-8.312762405064658,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,377,,-8.31276240506101,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,378,,-8.312762405058344,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,379,,-8.31276240505754,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,380,,-3.7776252797256764,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,381,,-3.7776252797201755,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,382,,-3.777625279717808,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,383,,-3.777625279711557,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,384,,-3.726769259442709,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,385,,-3.726769259427811,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,386,,-3.726769259427749,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,387,,-3.7267692594248603,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,388,,-3.726769259423138,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,389,,-3.726769259419219,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,390,,-1.187759340317787,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,391,,-1.1877593402563056,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,392,,-0.5415073227185626,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,393,,-0.541507322700178,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,394,,-0.5143414894805345,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,395,,-0.5143414894558637,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,396,,-0.5143414894521423,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,397,,-0.5143414894493228,1.0,1
